tender_id,bidder_id,total_requirements,mandatory_requirements,compliant_count,partially_compliant_count,non_compliant_count,insufficient_evidence_count,compliance_percentage,missing_document_count,expired_document_count,invalid_document_count,inconsistency_count,evidence_confidence_average,mandatory_failure_count,financial_requirement_failure,experience_requirement_failure,registration_requirement_failure,authorization_requirement_failure,document_quality_score,risk_level
TND-000856,BID-001280,26,17,24,0,0,2,92.31,1,0,0,0,0.9251,2,0,1,0,1,0.9583,LOW
TND-000856,BID-001119,26,17,13,1,0,12,50.0,0,0,0,0,0.8218,10,1,1,1,0,0.8571,MEDIUM
TND-000856,BID-000182,26,17,23,0,1,2,88.46,1,0,0,0,0.7862,3,0,1,1,1,0.9167,LOW
TND-000857,BID-001275,29,16,4,0,2,23,13.79,1,0,0,0,0.2739,12,1,1,0,1,0.85,HIGH
TND-000857,BID-001487,29,16,28,0,1,0,96.55,0,0,0,0,0.8459,1,0,1,0,0,0.8929,LOW
TND-000857,BID-000251,29,16,27,0,1,1,93.1,0,0,0,0,0.8879,2,0,1,1,0,0.8214,LOW
TND-000857,BID-001302,29,16,0,0,4,25,0.0,1,0,4,0,0.2716,16,1,1,1,1,0.6875,HIGH
TND-000857,BID-000011,29,16,22,2,4,1,75.86,0,0,0,0,0.9169,6,1,1,0,0,0.7143,LOW
TND-000858,BID-001027,26,17,14,2,0,10,53.85,1,0,0,0,0.7911,7,1,1,0,1,0.8333,MEDIUM
TND-000858,BID-001039,26,17,23,1,1,1,88.46,0,0,0,0,0.8495,3,0,1,1,1,0.75,LOW
TND-000858,BID-001874,26,17,6,0,1,19,23.08,0,0,0,0,0.2864,14,1,1,0,0,0.7917,HIGH
TND-000858,BID-001798,26,17,24,0,0,2,92.31,0,0,0,0,0.69,0,0,0,0,0,0.8333,LOW
TND-000858,BID-001322,26,17,1,1,0,24,3.85,4,0,0,0,0.092,16,1,1,1,1,0.875,HIGH
TND-000859,BID-000010,25,16,23,1,1,0,92.0,0,0,0,0,0.8176,2,1,1,0,0,0.8333,LOW
TND-000859,BID-000516,25,16,0,0,11,14,0.0,0,0,0,6,0.7997,16,1,1,1,0,0.75,HIGH
TND-000859,BID-001126,25,16,18,0,5,2,72.0,0,0,0,3,0.9502,6,1,1,1,0,0.9167,MEDIUM
TND-000860,BID-000062,26,19,14,0,0,12,53.85,0,0,0,0,0.8312,9,0,1,0,0,0.8333,MEDIUM
TND-000860,BID-001071,26,19,10,12,1,3,38.46,0,0,0,0,0.8032,10,0,1,1,0,0.8,MEDIUM
TND-000860,BID-000076,26,19,23,0,1,2,88.46,0,0,0,0,0.8682,3,0,1,0,0,0.8,LOW
TND-000860,BID-000684,26,19,24,2,0,0,92.31,0,0,0,0,0.9153,2,0,1,1,0,0.7083,LOW
TND-000861,BID-001028,25,17,19,1,2,3,76.0,1,0,0,0,0.7288,6,1,1,1,1,0.6667,MEDIUM
TND-000861,BID-000181,25,17,21,1,0,3,84.0,0,0,0,0,0.845,4,1,1,1,0,0.8571,LOW
TND-000861,BID-000430,25,17,21,2,0,2,84.0,1,0,0,0,0.8605,4,1,0,0,1,0.75,LOW
TND-000862,BID-001612,28,18,5,0,14,9,17.86,0,0,5,0,0.7718,14,1,1,1,1,0.8929,HIGH
TND-000862,BID-000245,28,18,17,1,2,8,60.71,0,0,0,0,0.8871,7,1,1,1,0,0.7143,MEDIUM
TND-000862,BID-000339,28,18,0,0,18,10,0.0,0,0,0,6,0.858,18,1,1,1,1,0.8571,HIGH
TND-000863,BID-001246,28,20,12,0,2,14,42.86,0,0,0,0,0.7113,8,1,1,0,0,0.9,MEDIUM
TND-000863,BID-001406,28,20,21,2,3,2,75.0,0,0,0,0,0.8833,4,1,1,0,0,0.75,LOW
TND-000863,BID-000612,28,20,20,2,0,6,71.43,0,0,0,0,0.8017,5,1,1,1,0,0.5,LOW
TND-000864,BID-000355,23,14,13,1,1,8,56.52,0,0,0,0,0.8893,6,1,1,0,0,0.875,MEDIUM
TND-000864,BID-000972,23,14,15,1,6,1,65.22,0,0,4,0,0.867,7,1,1,1,0,0.7917,MEDIUM
TND-000864,BID-001904,23,14,6,0,1,16,26.09,0,0,0,0,0.2987,9,0,1,1,0,0.75,HIGH
TND-000864,BID-000601,23,14,17,3,1,2,73.91,2,0,0,0,0.783,5,1,1,1,0,0.8125,MEDIUM
TND-000865,BID-000630,22,14,4,2,0,16,18.18,0,0,0,0,0.2456,10,1,0,0,0,0.6875,HIGH
TND-000865,BID-000541,22,14,11,9,2,0,50.0,0,0,0,0,0.837,7,1,1,1,0,0.9167,MEDIUM
TND-000865,BID-000356,22,14,3,0,1,18,13.64,0,0,0,0,0.2592,12,1,1,0,0,0.6875,HIGH
TND-000866,BID-001041,26,19,12,9,5,0,46.15,0,0,0,0,0.8016,9,1,0,0,0,0.9286,MEDIUM
TND-000866,BID-000832,26,19,22,3,1,0,84.62,0,0,0,0,0.7993,4,0,1,1,0,0.8214,LOW
TND-000866,BID-001002,26,19,11,10,4,1,42.31,0,0,0,0,0.9324,12,1,1,1,0,0.7143,MEDIUM
TND-000866,BID-001617,26,19,18,2,4,2,69.23,0,0,0,0,0.7866,5,1,1,0,0,0.875,LOW
TND-000869,BID-001635,25,14,5,1,0,19,20.0,0,0,0,0,0.2679,11,1,0,1,0,0.75,HIGH
TND-000869,BID-001468,25,14,21,0,0,4,84.0,0,0,0,0,0.6725,3,0,1,0,0,0.75,LOW
TND-000869,BID-000600,25,14,21,0,2,2,84.0,1,0,0,0,0.8718,3,1,1,0,1,0.9583,LOW
TND-000870,BID-001595,25,14,4,1,0,20,16.0,0,0,0,0,0.3155,11,1,1,0,1,0.85,HIGH
TND-000870,BID-001673,25,14,8,13,3,1,32.0,1,0,0,0,0.868,8,1,1,0,1,0.8333,MEDIUM
TND-000870,BID-000140,25,14,7,0,1,17,28.0,1,0,0,0,0.2743,10,0,1,0,1,0.6875,HIGH
TND-000870,BID-000130,25,14,23,1,1,0,92.0,0,0,0,0,0.8819,2,0,1,0,0,0.9286,LOW
TND-000870,BID-001565,25,14,1,0,7,17,4.0,0,0,0,5,0.7876,13,1,1,1,1,0.6786,HIGH
TND-000871,BID-000967,26,17,18,0,3,5,69.23,0,0,0,4,0.7432,7,1,1,1,0,0.85,MEDIUM
TND-000871,BID-000167,26,17,22,0,3,1,84.62,0,0,0,0,0.7891,3,1,1,0,0,0.8333,LOW
TND-000871,BID-000552,26,17,13,0,2,11,50.0,0,0,0,0,0.8187,10,1,1,0,0,0.8,MEDIUM
TND-000871,BID-000179,26,17,19,1,3,3,73.08,0,0,0,0,0.867,6,1,1,1,0,0.6,LOW
TND-000871,BID-000221,26,17,24,0,1,1,92.31,0,0,0,0,0.938,2,1,1,0,0,0.7083,LOW
TND-000872,BID-000360,27,15,15,0,3,9,55.56,0,0,0,0,0.8395,8,1,1,1,0,0.75,MEDIUM
TND-000872,BID-000824,27,15,9,14,2,2,33.33,0,0,3,0,0.7891,10,1,0,1,0,0.875,HIGH
TND-000872,BID-000561,27,15,22,1,1,3,81.48,0,0,0,0,0.793,5,1,1,1,0,0.6667,LOW
TND-000872,BID-000076,27,15,10,7,0,10,37.04,0,0,0,0,0.8241,8,0,1,0,0,0.9,MEDIUM
TND-000872,BID-001564,27,15,8,14,4,1,29.63,0,0,0,0,0.846,12,1,1,0,0,0.75,MEDIUM
TND-000874,BID-001738,29,21,24,1,1,3,82.76,0,0,0,0,0.9008,4,1,1,1,0,0.8333,LOW
TND-000874,BID-001544,29,21,25,0,4,0,86.21,0,0,0,0,0.8382,3,1,1,0,0,0.875,LOW
TND-000874,BID-000664,29,21,26,1,2,0,89.66,0,0,0,0,0.918,2,1,1,0,0,0.7917,LOW
TND-000875,BID-001612,22,13,19,0,2,1,86.36,1,0,0,0,0.8719,3,1,1,0,1,0.75,LOW
TND-000875,BID-001555,22,13,8,0,1,13,36.36,0,0,0,0,0.8035,7,0,1,0,1,0.7857,MEDIUM
TND-000875,BID-001219,22,13,10,2,1,9,45.45,1,0,0,0,0.8501,5,0,1,1,1,0.7083,MEDIUM
TND-000878,BID-000874,24,17,18,1,0,5,75.0,0,0,0,0,0.7214,5,0,1,0,1,0.875,LOW
TND-000878,BID-000337,24,17,17,0,1,6,70.83,0,0,0,0,0.6541,6,1,1,0,1,0.7917,MEDIUM
TND-000878,BID-000921,24,17,17,2,5,0,70.83,0,0,0,0,0.7907,6,1,1,1,1,0.8214,MEDIUM
TND-000878,BID-000785,24,17,4,1,4,15,16.67,1,0,0,0,0.4032,14,1,1,1,1,0.9,HIGH
TND-000880,BID-000384,22,15,18,4,0,0,81.82,0,0,0,0,0.9258,3,1,1,1,0,0.9286,LOW
TND-000880,BID-000206,22,15,14,0,5,3,63.64,1,0,0,5,0.7479,7,1,1,1,1,0.9167,HIGH
TND-000880,BID-000557,22,15,11,10,0,1,50.0,0,0,0,0,0.9121,9,0,1,0,1,0.75,MEDIUM
TND-000880,BID-001704,22,15,13,1,1,7,59.09,0,0,0,0,0.7259,7,1,1,1,0,0.9167,MEDIUM
TND-000881,BID-000651,22,14,8,1,2,11,36.36,1,0,0,0,0.7666,10,1,1,0,1,0.9583,HIGH
TND-000881,BID-000982,22,14,12,8,1,1,54.55,0,0,0,0,0.8592,7,0,1,1,0,0.9643,MEDIUM
TND-000881,BID-000178,22,14,17,2,1,2,77.27,0,0,0,0,0.8798,5,1,1,1,1,0.7857,LOW
TND-000881,BID-000367,22,14,3,1,3,15,13.64,0,0,0,0,0.2947,12,1,1,1,0,0.75,HIGH
TND-000881,BID-000906,22,14,3,0,13,6,13.64,0,0,4,0,0.7901,12,1,1,1,0,0.6429,HIGH
TND-000882,BID-000395,30,18,14,9,0,7,46.67,5,0,0,0,0.6984,10,1,1,1,0,1.0,HIGH
TND-000882,BID-000797,30,18,4,1,1,24,13.33,0,0,0,0,0.1973,15,0,1,1,0,0.8125,HIGH
TND-000882,BID-000336,30,18,11,0,3,16,36.67,0,0,0,0,0.8072,13,1,1,0,0,0.9,MEDIUM
TND-000883,BID-001703,28,19,5,0,0,23,17.86,0,0,0,0,0.2012,15,1,0,0,0,0.8125,HIGH
TND-000883,BID-001075,28,19,25,0,1,2,89.29,0,0,0,0,0.7649,2,0,1,0,0,0.95,LOW
TND-000883,BID-000631,28,19,24,1,3,0,85.71,0,0,0,0,0.9123,4,1,1,1,0,0.6667,LOW
TND-000884,BID-000247,22,15,5,3,4,10,22.73,0,0,0,0,0.8608,11,1,1,0,0,0.8333,MEDIUM
TND-000884,BID-001966,22,15,9,0,1,12,40.91,0,0,0,0,0.3638,9,0,1,0,0,0.85,MEDIUM
TND-000884,BID-000853,22,15,15,0,7,0,68.18,0,0,0,0,0.8843,4,1,1,0,0,0.875,LOW
TND-000885,BID-001127,30,21,11,16,1,2,36.67,1,0,0,0,0.8487,13,0,1,0,1,0.7917,MEDIUM
TND-000885,BID-001253,30,21,10,12,2,6,33.33,0,0,0,0,0.9146,12,1,0,0,0,0.7857,MEDIUM
TND-000885,BID-000591,30,21,25,1,1,3,83.33,0,0,0,0,0.8895,5,1,0,0,1,0.875,LOW
TND-000887,BID-000723,27,16,4,2,16,5,14.81,0,0,4,0,0.896,13,1,0,1,1,0.75,HIGH
TND-000887,BID-000103,27,16,26,0,0,1,96.3,0,0,0,0,0.8611,1,0,0,1,0,0.8571,LOW
TND-000887,BID-001655,27,16,11,8,4,4,40.74,1,0,0,0,0.7169,10,1,0,1,1,0.7,MEDIUM
TND-000888,BID-001464,30,22,11,8,0,11,36.67,0,0,0,0,0.8619,13,0,1,0,0,0.875,MEDIUM
TND-000888,BID-001512,30,22,15,1,2,12,50.0,0,0,0,0,0.8242,12,1,1,1,0,0.875,MEDIUM
TND-000888,BID-001575,30,22,28,1,1,0,93.33,0,0,0,0,0.8699,2,0,1,1,0,0.7083,LOW
TND-000888,BID-001308,30,22,18,6,2,4,60.0,0,0,0,0,0.811,8,1,1,1,0,0.7917,MEDIUM
TND-000888,BID-001139,30,22,25,3,0,2,83.33,0,0,0,0,0.8552,4,1,1,1,0,1.0,LOW
TND-000889,BID-001742,30,20,28,1,1,0,93.33,0,0,0,0,0.7887,2,1,1,0,0,0.7917,LOW
TND-000889,BID-000588,30,20,25,1,1,3,83.33,0,0,0,0,0.7062,3,1,1,0,0,0.75,LOW
TND-000889,BID-000478,30,20,3,1,1,25,10.0,0,0,0,0,0.1838,18,1,1,1,0,0.8125,HIGH
TND-000889,BID-001044,30,20,5,3,1,21,16.67,0,0,0,0,0.258,17,1,1,1,0,0.45,HIGH
TND-000889,BID-001808,30,20,6,0,3,21,20.0,0,0,0,0,0.2995,17,1,1,0,0,0.75,HIGH
TND-000890,BID-000935,23,17,20,2,1,0,86.96,0,0,0,0,0.8709,3,1,0,1,1,0.9286,LOW
TND-000890,BID-000912,23,17,11,1,2,9,47.83,0,0,0,0,0.7987,7,1,1,0,1,0.9286,MEDIUM
TND-000890,BID-001998,23,17,22,0,0,1,95.65,0,0,0,0,0.866,1,0,1,0,0,0.8571,LOW
TND-000891,BID-000242,27,17,20,0,3,4,74.07,0,0,0,0,0.8225,6,1,1,0,0,0.75,LOW
TND-000891,BID-001068,27,17,0,0,11,16,0.0,0,0,0,6,0.9489,17,1,1,1,0,0.5833,HIGH
TND-000891,BID-001478,27,17,10,1,3,13,37.04,0,0,0,0,0.8487,11,1,1,1,0,0.95,MEDIUM
TND-000892,BID-001865,25,14,18,1,3,3,72.0,0,0,0,0,0.8074,6,1,1,1,0,0.9,MEDIUM
TND-000892,BID-001328,25,14,23,0,0,2,92.0,0,0,0,0,0.8724,2,0,0,1,0,0.7917,LOW
TND-000892,BID-001966,25,14,2,0,15,8,8.0,0,0,0,4,0.9129,12,1,0,1,0,0.8333,HIGH
TND-000893,BID-000806,26,15,21,3,1,1,80.77,0,0,0,0,0.8346,3,1,1,0,1,0.8929,LOW
TND-000893,BID-001414,26,15,19,3,2,2,73.08,1,0,0,0,0.7943,6,1,1,1,1,0.7917,MEDIUM
TND-000893,BID-000842,26,15,5,9,1,11,19.23,0,0,0,0,0.7142,10,1,1,0,0,0.875,HIGH
TND-000894,BID-000912,24,16,14,0,4,6,58.33,0,0,0,5,0.8334,8,1,1,1,0,0.7143,HIGH
TND-000894,BID-001886,24,16,15,1,2,6,62.5,0,0,0,0,0.78,7,1,1,0,1,0.9167,MEDIUM
TND-000894,BID-000544,24,16,15,0,2,7,62.5,0,0,0,0,0.8403,6,1,0,0,1,0.8214,MEDIUM
TND-000894,BID-001814,24,16,19,1,3,1,79.17,0,0,0,0,0.8992,4,1,0,0,0,0.8571,LOW
TND-000897,BID-001333,27,16,11,8,2,6,40.74,1,0,0,4,0.8582,9,1,1,1,1,0.8333,HIGH
TND-000897,BID-001498,27,16,11,0,4,12,40.74,0,0,0,0,0.8057,9,1,1,1,0,0.8214,MEDIUM
TND-000897,BID-001241,27,16,9,1,4,13,33.33,1,0,0,0,0.8312,10,1,1,1,1,0.7917,HIGH
TND-000897,BID-001958,27,16,0,1,0,26,0.0,3,0,0,0,0.1472,16,1,1,1,1,0.75,HIGH
TND-000897,BID-001466,27,16,20,4,1,2,74.07,1,0,0,0,0.8568,4,1,1,1,1,0.75,LOW
TND-000899,BID-001991,24,18,10,10,2,2,41.67,0,0,0,0,0.9166,12,1,0,0,0,0.875,MEDIUM
TND-000899,BID-001897,24,18,18,5,0,1,75.0,0,0,0,0,0.8276,5,1,0,0,0,0.875,LOW
TND-000899,BID-001363,24,18,20,1,3,0,83.33,0,0,0,0,0.7666,4,1,0,1,0,0.625,LOW
TND-000900,BID-000168,26,15,14,11,0,1,53.85,0,0,0,0,0.7999,8,0,1,0,1,0.875,MEDIUM
TND-000900,BID-001426,26,15,7,8,3,8,26.92,0,5,0,0,0.8102,13,1,1,1,1,0.9167,HIGH
TND-000900,BID-000974,26,15,23,0,1,2,88.46,1,0,0,0,0.8506,3,0,1,0,1,0.95,LOW
TND-000901,BID-000443,26,18,10,2,4,10,38.46,0,0,0,0,0.8659,12,1,1,1,0,0.9167,MEDIUM
TND-000901,BID-001634,26,18,20,5,1,0,76.92,0,0,0,0,0.8561,5,1,1,1,0,0.8333,LOW
TND-000901,BID-000200,26,18,20,0,3,3,76.92,0,0,0,0,0.8538,5,1,1,0,0,0.8,LOW
TND-000901,BID-001317,26,18,1,0,15,10,3.85,0,0,4,0,0.78,17,1,1,1,0,0.9167,HIGH
TND-000901,BID-000959,26,18,22,0,2,2,84.62,0,0,0,0,0.8967,3,1,1,0,0,0.875,LOW
TND-000902,BID-000720,25,14,24,1,0,0,96.0,0,0,0,0,0.8487,1,0,0,1,0,0.8333,LOW
TND-000902,BID-000933,25,14,9,8,0,8,36.0,0,0,0,0,0.7475,9,0,1,1,0,0.8,MEDIUM
TND-000902,BID-001273,25,14,17,7,0,1,68.0,0,0,0,0,0.9126,3,0,1,0,0,0.875,LOW
TND-000902,BID-001051,25,14,12,0,2,11,48.0,0,0,0,0,0.8427,7,1,0,1,0,0.9583,MEDIUM
TND-000904,BID-001943,24,14,0,0,11,13,0.0,0,0,0,6,0.732,14,1,1,1,1,0.8333,HIGH
TND-000904,BID-000842,24,14,19,0,2,3,79.17,1,0,0,0,0.8293,4,1,1,0,1,0.75,LOW
TND-000904,BID-000600,24,14,12,0,2,10,50.0,1,0,0,0,0.784,8,1,1,0,1,0.9167,MEDIUM
TND-000904,BID-001128,24,14,19,1,1,3,79.17,0,0,0,0,0.783,4,1,1,1,0,0.7917,LOW
TND-000905,BID-000487,26,15,22,0,1,3,84.62,0,0,0,0,0.786,2,0,1,0,0,0.95,LOW
TND-000905,BID-001660,26,15,23,2,1,0,88.46,0,0,0,0,0.9009,2,0,1,0,0,0.9167,LOW
TND-000905,BID-000658,26,15,21,3,0,2,80.77,0,0,0,0,0.786,3,1,1,1,0,0.625,LOW
TND-000905,BID-000076,26,15,20,4,2,0,76.92,0,0,0,0,0.8422,4,1,1,0,0,0.875,LOW
TND-000905,BID-000163,26,15,24,1,1,0,92.31,0,0,0,0,0.858,2,0,1,1,0,0.9583,LOW
TND-000906,BID-001054,24,16,12,8,3,1,50.0,0,0,0,0,0.8847,8,1,1,0,0,0.8214,MEDIUM
TND-000906,BID-000023,24,16,21,1,0,2,87.5,0,0,0,0,0.8503,2,1,0,0,1,0.8214,LOW
TND-000906,BID-001227,24,16,6,1,1,16,25.0,0,0,0,0,0.2964,11,0,1,0,0,0.875,HIGH
TND-000906,BID-000736,24,16,17,0,1,6,70.83,5,0,0,0,0.7236,6,1,1,1,1,0.9375,MEDIUM
TND-000907,BID-001528,25,14,9,9,3,4,36.0,0,0,0,0,0.8527,10,1,1,1,0,0.8,MEDIUM
TND-000907,BID-001875,25,14,20,0,4,1,80.0,0,0,0,0,0.849,3,1,0,0,0,0.8,LOW
TND-000907,BID-000219,25,14,16,8,1,0,64.0,0,0,0,0,0.8533,5,0,1,0,0,0.7917,LOW
TND-000907,BID-001585,25,14,2,1,11,11,8.0,0,3,0,0,0.8901,12,1,1,1,0,0.7917,HIGH
TND-000907,BID-000793,25,14,19,1,5,0,76.0,0,0,0,0,0.8473,4,1,1,1,0,0.7083,LOW
TND-000909,BID-000432,24,15,19,2,0,3,79.17,0,0,0,0,0.8452,3,1,0,1,0,0.7917,LOW
TND-000909,BID-000362,24,15,3,1,0,20,12.5,2,0,0,0,0.1527,12,1,1,1,0,0.625,HIGH
TND-000909,BID-000687,24,15,11,1,0,12,45.83,0,0,0,0,0.7805,9,1,1,1,0,0.8,MEDIUM
TND-000910,BID-001351,26,16,24,0,1,1,92.31,0,0,0,0,0.885,2,1,0,0,0,0.9167,LOW
TND-000910,BID-001900,26,16,25,0,1,0,96.15,0,0,0,0,0.9412,1,1,0,0,0,0.8214,LOW
TND-000910,BID-000253,26,16,9,12,3,2,34.62,1,0,0,0,0.8966,10,1,1,1,1,0.875,MEDIUM
TND-000912,BID-000614,30,22,25,3,1,1,83.33,0,0,0,0,0.921,4,1,1,0,0,0.8333,LOW
TND-000912,BID-001247,30,22,7,0,0,23,23.33,0,0,0,0,0.258,16,1,0,0,0,0.875,HIGH
TND-000912,BID-001056,30,22,1,0,13,16,3.33,0,0,5,0,0.7494,21,1,1,1,0,0.6667,HIGH
TND-000912,BID-001856,30,22,9,0,1,20,30.0,0,0,0,0,0.8477,15,1,0,0,0,0.75,MEDIUM
TND-000912,BID-001158,30,22,29,0,0,1,96.67,0,0,0,0,0.7673,0,1,0,0,0,0.6429,LOW
TND-000913,BID-000146,27,20,26,0,1,0,96.3,0,0,0,0,0.8597,1,0,1,0,0,0.9583,LOW
TND-000913,BID-001747,27,20,4,0,1,22,14.81,0,0,0,0,0.2041,16,1,1,0,0,0.8125,HIGH
TND-000913,BID-001529,27,20,1,0,14,12,3.7,0,0,0,3,0.728,19,1,1,1,0,0.85,HIGH
TND-000914,BID-000956,26,16,21,2,1,2,80.77,0,0,0,0,0.8872,3,0,1,1,0,0.7917,LOW
TND-000914,BID-000346,26,16,24,2,0,0,92.31,0,0,0,0,0.8509,2,0,1,1,0,0.9167,LOW
TND-000914,BID-000316,26,16,12,12,2,0,46.15,0,0,0,0,0.7913,8,1,0,0,0,0.625,MEDIUM
TND-000915,BID-001014,24,15,3,1,6,14,12.5,0,0,0,0,0.3773,13,1,1,1,0,0.85,HIGH
TND-000915,BID-001415,24,15,12,4,1,7,50.0,0,0,0,0,0.8685,8,1,1,0,0,0.875,MEDIUM
TND-000915,BID-001519,24,15,14,0,3,7,58.33,0,0,5,0,0.8478,8,1,1,1,0,0.875,MEDIUM
TND-000918,BID-000576,28,17,22,1,4,1,78.57,0,0,0,0,0.8329,4,1,1,0,0,0.8333,LOW
TND-000918,BID-001255,28,17,23,3,2,0,82.14,0,0,0,0,0.8022,4,1,1,0,0,0.7917,LOW
TND-000918,BID-001825,28,17,6,0,11,11,21.43,0,0,0,4,0.9143,14,0,1,1,0,0.8333,HIGH
TND-000918,BID-000487,28,17,24,0,1,3,85.71,0,0,0,0,0.831,3,0,1,0,0,0.9,LOW
TND-000920,BID-001342,22,14,15,1,1,5,68.18,0,0,0,0,0.8332,6,1,1,1,0,0.8214,MEDIUM
TND-000920,BID-001025,22,14,14,0,3,5,63.64,1,0,0,0,0.7711,7,1,1,0,1,0.8333,MEDIUM
TND-000920,BID-001607,22,14,16,0,0,6,72.73,1,0,0,0,0.7882,4,1,1,0,1,0.75,MEDIUM
TND-000921,BID-001788,29,21,20,1,2,6,68.97,1,0,0,0,0.6555,7,1,1,1,1,0.8,MEDIUM
TND-000921,BID-001500,29,21,5,0,1,23,17.24,2,0,0,0,0.1978,17,0,1,1,1,0.9167,HIGH
TND-000921,BID-001876,29,21,6,1,3,19,20.69,0,0,0,0,0.4051,17,1,1,0,0,0.6667,HIGH
TND-000921,BID-001755,29,21,27,0,1,1,93.1,0,0,0,0,0.9181,2,0,1,1,0,0.7857,LOW
TND-000922,BID-000833,30,20,13,16,1,0,43.33,0,0,0,0,0.8501,14,1,1,1,0,0.7917,MEDIUM
TND-000922,BID-001622,30,20,18,11,1,0,60.0,0,0,0,0,0.8643,8,0,1,0,0,0.8333,MEDIUM
TND-000922,BID-000853,30,20,18,0,4,8,60.0,0,0,2,0,0.905,9,1,1,1,0,0.6667,MEDIUM
TND-000924,BID-001786,26,16,20,0,3,3,76.92,0,0,0,0,0.8721,3,1,1,0,0,0.75,LOW
TND-000924,BID-001929,26,16,9,1,4,12,34.62,0,0,0,0,0.9091,10,1,1,1,0,0.8333,MEDIUM
TND-000924,BID-001274,26,16,19,6,1,0,73.08,0,0,0,0,0.8882,2,0,1,0,0,0.9167,LOW
TND-000924,BID-000180,26,16,20,2,4,0,76.92,0,0,0,0,0.8398,3,1,0,1,0,0.9167,LOW
TND-000924,BID-001890,26,16,24,1,0,1,92.31,0,0,0,0,0.7815,2,0,1,0,0,0.85,LOW
TND-000925,BID-001262,29,17,24,0,2,3,82.76,0,0,0,0,0.8498,5,1,1,1,0,0.875,LOW
TND-000925,BID-001859,29,17,18,0,3,8,62.07,0,0,0,0,0.8809,7,1,1,0,0,0.7143,MEDIUM
TND-000925,BID-000149,29,17,0,1,12,16,0.0,1,0,5,0,0.8831,17,1,1,1,1,0.75,HIGH
TND-000925,BID-000969,29,17,22,1,1,5,75.86,1,0,0,0,0.7504,7,1,1,1,1,0.8333,MEDIUM
TND-000925,BID-000647,29,17,14,12,1,2,48.28,0,0,0,0,0.8155,7,0,1,0,1,0.9167,MEDIUM
TND-000926,BID-001901,29,17,25,0,0,4,86.21,1,0,0,0,0.7756,2,0,0,0,1,0.8,LOW
TND-000926,BID-000384,29,17,14,1,3,11,48.28,0,0,0,0,0.8206,8,1,0,1,0,0.8929,MEDIUM
TND-000926,BID-000464,29,17,9,0,1,19,31.03,5,0,0,0,0.6097,13,1,1,1,0,0.6,HIGH
TND-000926,BID-000762,29,17,23,0,5,1,79.31,0,0,0,0,0.8883,4,1,0,0,0,0.8929,LOW
TND-000926,BID-000101,29,17,1,1,2,25,3.45,0,3,0,0,0.2755,16,1,1,1,0,0.9,HIGH
TND-000927,BID-001548,28,17,10,14,2,2,35.71,0,0,0,0,0.735,10,1,1,1,0,0.9,MEDIUM
TND-000927,BID-000075,28,17,24,3,0,1,85.71,0,0,0,0,0.824,3,1,0,0,0,0.7083,LOW
TND-000927,BID-000618,28,17,23,2,3,0,82.14,0,0,0,0,0.7847,4,1,0,1,0,0.75,LOW
TND-000927,BID-000581,28,17,23,1,0,4,82.14,0,0,0,0,0.8364,4,1,0,1,0,0.9583,LOW
TND-000929,BID-000978,25,16,3,0,9,13,12.0,0,5,0,0,0.8934,14,1,1,1,1,0.8571,HIGH
TND-000929,BID-000028,25,16,22,1,2,0,88.0,0,0,0,0,0.8825,2,1,1,0,0,0.8214,LOW
TND-000929,BID-000941,25,16,19,5,1,0,76.0,0,0,0,0,0.7925,4,0,1,0,0,0.8929,LOW
TND-000929,BID-001511,25,16,21,0,3,1,84.0,0,0,0,0,0.8664,3,1,1,0,0,0.7143,LOW
TND-000930,BID-001055,29,18,26,0,2,1,89.66,1,0,0,0,0.8192,2,1,0,0,1,0.875,LOW
TND-000930,BID-000213,29,18,21,0,0,8,72.41,5,0,0,0,0.5601,4,1,0,0,0,0.95,MEDIUM
TND-000930,BID-000005,29,18,25,3,1,0,86.21,0,0,0,0,0.8305,2,0,1,0,0,0.8929,LOW
TND-000930,BID-001270,29,18,2,0,17,10,6.9,0,5,0,0,0.8146,16,1,0,1,1,0.8214,HIGH
TND-000931,BID-000748,24,13,23,1,0,0,95.83,0,0,0,0,0.8362,1,0,1,0,0,0.75,LOW
TND-000931,BID-000851,24,13,22,0,1,1,91.67,0,0,0,0,0.9615,2,0,1,1,0,0.9167,LOW
TND-000931,BID-001250,24,13,0,0,10,14,0.0,0,5,0,0,0.6896,13,1,1,1,0,0.7,HIGH
TND-000931,BID-001137,24,13,9,1,2,12,37.5,0,0,0,0,0.7113,7,1,1,0,0,0.75,MEDIUM
TND-000934,BID-000223,27,18,7,0,1,19,25.93,1,0,0,0,0.2934,13,1,1,1,0,0.8,HIGH
TND-000934,BID-000339,27,18,13,8,5,1,48.15,1,0,0,0,0.8543,12,1,1,0,1,0.9167,MEDIUM
TND-000934,BID-000892,27,18,5,0,4,18,18.52,0,0,0,0,0.3275,14,1,1,0,0,0.7917,HIGH
TND-000934,BID-000424,27,18,23,0,2,2,85.19,1,0,0,0,0.8331,4,1,1,0,1,0.7917,LOW
TND-000935,BID-000941,23,15,16,6,0,1,69.57,1,0,0,0,0.8203,5,0,1,0,1,0.7083,MEDIUM
TND-000935,BID-001540,23,15,14,0,3,6,60.87,0,4,0,0,0.8045,6,1,1,0,1,0.75,MEDIUM
