bidder_tender_id,tender_id,bidder_id,bid_submission_date,bid_status,participation_status,bid_amount,documents_submitted_count,submission_completeness,scenario,difficulty_level,synthetic_flag
BT-003299,TND-000832,BID-001003,2026-04-01,SUBMITTED,ACTIVE,60580200.0,5,0.833,INCONSISTENT_DOCUMENT,HARD,True
BT-003300,TND-000832,BID-000128,2026-04-01,SUBMITTED,ACTIVE,51989000.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-003301,TND-000832,BID-000222,2026-04-01,SUBMITTED,ACTIVE,62036800.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-003302,TND-000832,BID-001789,2026-04-01,SUBMITTED,ACTIVE,47212000.0,6,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-003315,TND-000836,BID-000155,2026-02-20,SUBMITTED,ACTIVE,102182200.0,5,0.833,EXPIRED_DOCUMENT,EASY,True
BT-003316,TND-000836,BID-001932,2026-02-20,SUBMITTED,ACTIVE,86347900.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-003317,TND-000836,BID-000076,2026-02-20,SUBMITTED,ACTIVE,97598300.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-003318,TND-000836,BID-001934,2026-02-20,SUBMITTED,ACTIVE,108752400.0,5,0.833,PARTIAL_COMPLIANCE,EASY,True
BT-003319,TND-000836,BID-001875,2026-02-20,SUBMITTED,ACTIVE,108164300.0,5,0.833,INCONSISTENT_DOCUMENT,EASY,True
BT-003320,TND-000837,BID-000388,2025-10-15,SUBMITTED,ACTIVE,67879500.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-003321,TND-000837,BID-000608,2025-10-15,SUBMITTED,ACTIVE,80276200.0,6,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-003322,TND-000837,BID-001663,2025-10-15,SUBMITTED,ACTIVE,68225800.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-003323,TND-000838,BID-001191,2026-04-03,SUBMITTED,ACTIVE,23005900.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003324,TND-000838,BID-001034,2026-04-03,SUBMITTED,ACTIVE,17331900.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003325,TND-000838,BID-001386,2026-04-03,SUBMITTED,ACTIVE,21598300.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-003326,TND-000838,BID-001863,2026-04-03,SUBMITTED,ACTIVE,17593500.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-003327,TND-000838,BID-000312,2026-04-03,SUBMITTED,ACTIVE,22341300.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-003328,TND-000839,BID-001958,2025-12-22,SUBMITTED,ACTIVE,91451900.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-003329,TND-000839,BID-000964,2025-12-22,SUBMITTED,ACTIVE,102630200.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-003330,TND-000839,BID-000856,2025-12-22,SUBMITTED,ACTIVE,113500800.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003331,TND-000840,BID-001147,2025-04-12,SUBMITTED,ACTIVE,151896600.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-003332,TND-000840,BID-001499,2025-04-12,SUBMITTED,ACTIVE,132795500.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-003333,TND-000840,BID-000389,2025-04-12,SUBMITTED,ACTIVE,118802700.0,5,0.833,MISSING_DOCUMENT,EASY,True
BT-003334,TND-000840,BID-000827,2025-04-12,SUBMITTED,ACTIVE,161134900.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-003335,TND-000841,BID-000932,2025-06-12,SUBMITTED,ACTIVE,152230100.0,6,1.0,MINOR_ISSUES,HARD,True
BT-003336,TND-000841,BID-001808,2025-06-12,SUBMITTED,ACTIVE,160962600.0,6,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-003337,TND-000841,BID-001416,2025-06-12,SUBMITTED,ACTIVE,153390400.0,4,0.667,MISSING_DOCUMENT,HARD,True
BT-003338,TND-000842,BID-000957,2025-08-31,SUBMITTED,ACTIVE,6141900.0,6,0.857,INVALID_DOCUMENT,EASY,True
BT-003339,TND-000842,BID-000919,2025-08-31,SUBMITTED,ACTIVE,5420800.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003340,TND-000842,BID-000287,2025-08-31,SUBMITTED,ACTIVE,6295900.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003346,TND-000844,BID-000313,2025-12-12,SUBMITTED,ACTIVE,217564300.0,5,0.833,INVALID_DOCUMENT,EASY,True
BT-003347,TND-000844,BID-000357,2025-12-12,SUBMITTED,ACTIVE,219924700.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-003348,TND-000844,BID-000822,2025-12-12,SUBMITTED,ACTIVE,202005100.0,5,0.833,EXPIRED_DOCUMENT,EASY,True
BT-003349,TND-000844,BID-000746,2025-12-12,SUBMITTED,ACTIVE,249172100.0,4,0.667,MISSING_DOCUMENT,EASY,True
BT-003350,TND-000844,BID-001960,2025-12-12,SUBMITTED,ACTIVE,247956000.0,5,0.833,PARTIAL_COMPLIANCE,EASY,True
BT-003351,TND-000845,BID-001954,2025-01-29,SUBMITTED,ACTIVE,104437400.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003352,TND-000845,BID-000390,2025-01-29,SUBMITTED,ACTIVE,86994500.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003353,TND-000845,BID-001743,2025-01-29,SUBMITTED,ACTIVE,87242800.0,7,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-003354,TND-000845,BID-000202,2025-01-29,SUBMITTED,ACTIVE,86581500.0,7,1.0,EXPIRED_DOCUMENT,EASY,True
BT-003355,TND-000845,BID-000858,2025-01-29,SUBMITTED,ACTIVE,95453500.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-003356,TND-000846,BID-001418,2026-02-14,SUBMITTED,ACTIVE,198697500.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003357,TND-000846,BID-000607,2026-02-14,SUBMITTED,ACTIVE,229689900.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003358,TND-000846,BID-000782,2026-02-14,SUBMITTED,ACTIVE,240975200.0,6,0.857,MINOR_ISSUES,EASY,True
BT-003359,TND-000846,BID-001113,2026-02-14,SUBMITTED,ACTIVE,218054000.0,5,0.714,FULLY_COMPLIANT,EASY,True
BT-003360,TND-000846,BID-000047,2026-02-14,SUBMITTED,ACTIVE,214255300.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003361,TND-000847,BID-000566,2026-01-03,SUBMITTED,ACTIVE,150699800.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-003362,TND-000847,BID-001512,2026-01-03,SUBMITTED,ACTIVE,132521900.0,6,1.0,INCONSISTENT_DOCUMENT,HARD,True
BT-003363,TND-000847,BID-000766,2026-01-03,SUBMITTED,ACTIVE,118490000.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-003364,TND-000847,BID-001994,2026-01-03,SUBMITTED,ACTIVE,148400700.0,5,0.833,PARTIAL_COMPLIANCE,HARD,True
BT-003365,TND-000847,BID-001586,2026-01-03,SUBMITTED,ACTIVE,133457500.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-003366,TND-000848,BID-001693,2025-03-16,SUBMITTED,ACTIVE,117033700.0,6,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-003367,TND-000848,BID-000205,2025-03-16,SUBMITTED,ACTIVE,108027100.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003368,TND-000848,BID-000674,2025-03-16,SUBMITTED,ACTIVE,140074900.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003369,TND-000848,BID-001713,2025-03-16,SUBMITTED,ACTIVE,118974200.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003370,TND-000849,BID-001295,2025-06-22,SUBMITTED,ACTIVE,52418700.0,5,0.833,MINOR_ISSUES,EASY,True
BT-003371,TND-000849,BID-000085,2025-06-22,SUBMITTED,ACTIVE,62813600.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-003372,TND-000849,BID-001066,2025-06-22,SUBMITTED,ACTIVE,66510400.0,6,1.0,INVALID_DOCUMENT,EASY,True
BT-003373,TND-000849,BID-000431,2025-06-22,SUBMITTED,ACTIVE,64333200.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-003382,TND-000852,BID-001662,2026-04-24,SUBMITTED,ACTIVE,255451700.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-003383,TND-000852,BID-000283,2026-04-24,SUBMITTED,ACTIVE,240741400.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-003384,TND-000852,BID-001017,2026-04-24,SUBMITTED,ACTIVE,245513600.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-003385,TND-000852,BID-001419,2026-04-24,SUBMITTED,ACTIVE,235560100.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003386,TND-000853,BID-001116,2026-03-02,SUBMITTED,ACTIVE,237609100.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-003387,TND-000853,BID-000716,2026-03-02,SUBMITTED,ACTIVE,243851200.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-003388,TND-000853,BID-000474,2026-03-02,SUBMITTED,ACTIVE,248085600.0,6,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-003392,TND-000855,BID-001792,2026-04-11,SUBMITTED,ACTIVE,139358600.0,6,0.857,INVALID_DOCUMENT,EASY,True
BT-003393,TND-000855,BID-001981,2026-04-11,SUBMITTED,ACTIVE,119147300.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003394,TND-000855,BID-000529,2026-04-11,SUBMITTED,ACTIVE,120755300.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-003395,TND-000856,BID-001280,2025-09-27,SUBMITTED,ACTIVE,247784700.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-003396,TND-000856,BID-001119,2025-09-27,SUBMITTED,ACTIVE,245929500.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003397,TND-000856,BID-000182,2025-09-27,SUBMITTED,ACTIVE,271214900.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-003398,TND-000857,BID-001275,2026-02-23,SUBMITTED,ACTIVE,98672800.0,5,0.714,HARD_AMBIGUOUS_CASE,EASY,True
BT-003399,TND-000857,BID-001487,2026-02-23,SUBMITTED,ACTIVE,99866600.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003400,TND-000857,BID-000251,2026-02-23,SUBMITTED,ACTIVE,80720900.0,7,1.0,MINOR_ISSUES,EASY,True
BT-003401,TND-000857,BID-001302,2026-02-23,SUBMITTED,ACTIVE,93007200.0,4,0.571,INVALID_DOCUMENT,EASY,True
BT-003402,TND-000857,BID-000011,2026-02-23,SUBMITTED,ACTIVE,80058100.0,7,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-003403,TND-000858,BID-001027,2025-12-07,SUBMITTED,ACTIVE,232299900.0,6,0.857,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003404,TND-000858,BID-001039,2025-12-07,SUBMITTED,ACTIVE,183622100.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003405,TND-000858,BID-001874,2025-12-07,SUBMITTED,ACTIVE,189866800.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-003406,TND-000858,BID-001798,2025-12-07,SUBMITTED,ACTIVE,219455200.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-003407,TND-000858,BID-001322,2025-12-07,SUBMITTED,ACTIVE,193597700.0,2,0.286,MISSING_DOCUMENT,MEDIUM,True
BT-003408,TND-000859,BID-000010,2025-09-21,SUBMITTED,ACTIVE,52749400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-003409,TND-000859,BID-000516,2025-09-21,SUBMITTED,ACTIVE,62727600.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-003410,TND-000859,BID-001126,2025-09-21,SUBMITTED,ACTIVE,59295900.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-003411,TND-000860,BID-000062,2025-12-08,SUBMITTED,ACTIVE,223863400.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003412,TND-000860,BID-001071,2025-12-08,SUBMITTED,ACTIVE,205774900.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003413,TND-000860,BID-000076,2025-12-08,SUBMITTED,ACTIVE,261893500.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-003414,TND-000860,BID-000684,2025-12-08,SUBMITTED,ACTIVE,231447000.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003415,TND-000861,BID-001028,2026-03-01,SUBMITTED,ACTIVE,107805800.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-003416,TND-000861,BID-000181,2026-03-01,SUBMITTED,ACTIVE,131099300.0,7,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-003417,TND-000861,BID-000430,2026-03-01,SUBMITTED,ACTIVE,111793800.0,5,0.714,FULLY_COMPLIANT,HARD,True
BT-003418,TND-000862,BID-001612,2025-07-04,SUBMITTED,ACTIVE,12740200.0,7,1.0,INVALID_DOCUMENT,EASY,True
BT-003419,TND-000862,BID-000245,2025-07-04,SUBMITTED,ACTIVE,11374600.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-003420,TND-000862,BID-000339,2025-07-04,SUBMITTED,ACTIVE,12318700.0,7,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-003421,TND-000863,BID-001246,2025-08-28,SUBMITTED,ACTIVE,168629800.0,5,0.833,PARTIAL_COMPLIANCE,EASY,True
BT-003422,TND-000863,BID-001406,2025-08-28,SUBMITTED,ACTIVE,170685600.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-003423,TND-000863,BID-000612,2025-08-28,SUBMITTED,ACTIVE,128315800.0,5,0.833,MINOR_ISSUES,EASY,True
BT-003424,TND-000864,BID-000355,2026-08-19,SUBMITTED,ACTIVE,101141000.0,6,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-003425,TND-000864,BID-000972,2026-08-19,SUBMITTED,ACTIVE,115254200.0,6,1.0,INVALID_DOCUMENT,HARD,True
BT-003426,TND-000864,BID-001904,2026-08-19,SUBMITTED,ACTIVE,124615900.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-003427,TND-000864,BID-000601,2026-08-19,SUBMITTED,ACTIVE,111026400.0,4,0.667,MISSING_DOCUMENT,HARD,True
BT-003428,TND-000865,BID-000630,2026-08-27,SUBMITTED,ACTIVE,193361700.0,4,0.667,PARTIAL_COMPLIANCE,EASY,True
BT-003429,TND-000865,BID-000541,2026-08-27,SUBMITTED,ACTIVE,230574500.0,6,1.0,MINOR_ISSUES,EASY,True
BT-003430,TND-000865,BID-000356,2026-08-27,SUBMITTED,ACTIVE,256021900.0,4,0.667,INSUFFICIENT_EVIDENCE,EASY,True
BT-003431,TND-000866,BID-001041,2025-11-06,SUBMITTED,ACTIVE,170555200.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003432,TND-000866,BID-000832,2025-11-06,SUBMITTED,ACTIVE,185349800.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003433,TND-000866,BID-001002,2025-11-06,SUBMITTED,ACTIVE,175977400.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003434,TND-000866,BID-001617,2025-11-06,SUBMITTED,ACTIVE,143943300.0,6,0.857,HARD_AMBIGUOUS_CASE,EASY,True
BT-003443,TND-000869,BID-001635,2026-03-18,SUBMITTED,ACTIVE,14387000.0,5,0.714,INSUFFICIENT_EVIDENCE,EASY,True
BT-003444,TND-000869,BID-001468,2026-03-18,SUBMITTED,ACTIVE,15825300.0,6,0.857,PARTIAL_COMPLIANCE,EASY,True
BT-003445,TND-000869,BID-000600,2026-03-18,SUBMITTED,ACTIVE,14978600.0,6,0.857,PARTIAL_COMPLIANCE,EASY,True
BT-003446,TND-000870,BID-001595,2025-06-30,SUBMITTED,ACTIVE,79726000.0,5,0.714,MINOR_ISSUES,EASY,True
BT-003447,TND-000870,BID-001673,2025-06-30,SUBMITTED,ACTIVE,82163500.0,6,0.857,HARD_AMBIGUOUS_CASE,EASY,True
BT-003448,TND-000870,BID-000140,2025-06-30,SUBMITTED,ACTIVE,71890900.0,4,0.571,INSUFFICIENT_EVIDENCE,EASY,True
BT-003449,TND-000870,BID-000130,2025-06-30,SUBMITTED,ACTIVE,66990300.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003450,TND-000870,BID-001565,2025-06-30,SUBMITTED,ACTIVE,68714900.0,7,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-003451,TND-000871,BID-000967,2026-04-16,SUBMITTED,ACTIVE,247913900.0,5,0.833,INCONSISTENT_DOCUMENT,HARD,True
BT-003452,TND-000871,BID-000167,2026-04-16,SUBMITTED,ACTIVE,194180700.0,6,1.0,HARD_AMBIGUOUS_CASE,HARD,True
BT-003453,TND-000871,BID-000552,2026-04-16,SUBMITTED,ACTIVE,228807800.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-003454,TND-000871,BID-000179,2026-04-16,SUBMITTED,ACTIVE,186232000.0,5,0.833,MINOR_ISSUES,HARD,True
BT-003455,TND-000871,BID-000221,2026-04-16,SUBMITTED,ACTIVE,189874300.0,6,1.0,HARD_AMBIGUOUS_CASE,HARD,True
BT-003456,TND-000872,BID-000360,2026-08-07,SUBMITTED,ACTIVE,40307300.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-003457,TND-000872,BID-000824,2026-08-07,SUBMITTED,ACTIVE,39825100.0,6,1.0,INVALID_DOCUMENT,EASY,True
BT-003458,TND-000872,BID-000561,2026-08-07,SUBMITTED,ACTIVE,41807400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-003459,TND-000872,BID-000076,2026-08-07,SUBMITTED,ACTIVE,35589000.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-003460,TND-000872,BID-001564,2026-08-07,SUBMITTED,ACTIVE,36091000.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-003464,TND-000874,BID-001738,2025-02-25,SUBMITTED,ACTIVE,204124800.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-003465,TND-000874,BID-001544,2025-02-25,SUBMITTED,ACTIVE,188131600.0,6,1.0,MINOR_ISSUES,HARD,True
BT-003466,TND-000874,BID-000664,2025-02-25,SUBMITTED,ACTIVE,180414000.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-003467,TND-000875,BID-001612,2025-11-11,SUBMITTED,ACTIVE,181871500.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003468,TND-000875,BID-001555,2025-11-11,SUBMITTED,ACTIVE,203389400.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003469,TND-000875,BID-001219,2025-11-11,SUBMITTED,ACTIVE,174058200.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003479,TND-000878,BID-000874,2025-08-24,SUBMITTED,ACTIVE,199245000.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003480,TND-000878,BID-000337,2025-08-24,SUBMITTED,ACTIVE,201970500.0,6,0.857,MINOR_ISSUES,EASY,True
BT-003481,TND-000878,BID-000921,2025-08-24,SUBMITTED,ACTIVE,204099900.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-003482,TND-000878,BID-000785,2025-08-24,SUBMITTED,ACTIVE,218148300.0,5,0.714,HARD_AMBIGUOUS_CASE,EASY,True
BT-003487,TND-000880,BID-000384,2025-10-04,SUBMITTED,ACTIVE,180418800.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003488,TND-000880,BID-000206,2025-10-04,SUBMITTED,ACTIVE,222330800.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-003489,TND-000880,BID-000557,2025-10-04,SUBMITTED,ACTIVE,184547000.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003490,TND-000880,BID-001704,2025-10-04,SUBMITTED,ACTIVE,230063800.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-003491,TND-000881,BID-000651,2026-08-26,SUBMITTED,ACTIVE,175646800.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-003492,TND-000881,BID-000982,2026-08-26,SUBMITTED,ACTIVE,177521200.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-003493,TND-000881,BID-000178,2026-08-26,SUBMITTED,ACTIVE,166960400.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003494,TND-000881,BID-000367,2026-08-26,SUBMITTED,ACTIVE,203167200.0,5,0.714,FULLY_COMPLIANT,MEDIUM,True
BT-003495,TND-000881,BID-000906,2026-08-26,SUBMITTED,ACTIVE,169524600.0,7,1.0,INVALID_DOCUMENT,MEDIUM,True
BT-003496,TND-000882,BID-000395,2025-03-04,SUBMITTED,ACTIVE,229667000.0,2,0.333,MISSING_DOCUMENT,EASY,True
BT-003497,TND-000882,BID-000797,2025-03-04,SUBMITTED,ACTIVE,259363500.0,4,0.667,INSUFFICIENT_EVIDENCE,EASY,True
BT-003498,TND-000882,BID-000336,2025-03-04,SUBMITTED,ACTIVE,191144300.0,5,0.833,MINOR_ISSUES,EASY,True
BT-003499,TND-000883,BID-001703,2025-12-29,SUBMITTED,ACTIVE,156718300.0,4,0.667,MINOR_ISSUES,EASY,True
BT-003500,TND-000883,BID-001075,2025-12-29,SUBMITTED,ACTIVE,201100100.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-003501,TND-000883,BID-000631,2025-12-29,SUBMITTED,ACTIVE,204294000.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-003502,TND-000884,BID-000247,2026-01-02,SUBMITTED,ACTIVE,210085000.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003503,TND-000884,BID-001966,2026-01-02,SUBMITTED,ACTIVE,221688700.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-003504,TND-000884,BID-000853,2026-01-02,SUBMITTED,ACTIVE,259412300.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-003505,TND-000885,BID-001127,2026-09-11,SUBMITTED,ACTIVE,185098100.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-003506,TND-000885,BID-001253,2026-09-11,SUBMITTED,ACTIVE,164769300.0,7,1.0,MINOR_ISSUES,HARD,True
BT-003507,TND-000885,BID-000591,2026-09-11,SUBMITTED,ACTIVE,164983100.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-003512,TND-000887,BID-000723,2025-05-18,SUBMITTED,ACTIVE,23521300.0,7,1.0,INVALID_DOCUMENT,MEDIUM,True
BT-003513,TND-000887,BID-000103,2025-05-18,SUBMITTED,ACTIVE,25487800.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003514,TND-000887,BID-001655,2025-05-18,SUBMITTED,ACTIVE,22040900.0,5,0.714,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-003515,TND-000888,BID-001464,2026-03-29,SUBMITTED,ACTIVE,15674400.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-003516,TND-000888,BID-001512,2026-03-29,SUBMITTED,ACTIVE,15444000.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-003517,TND-000888,BID-001575,2026-03-29,SUBMITTED,ACTIVE,14879400.0,6,1.0,MINOR_ISSUES,HARD,True
BT-003518,TND-000888,BID-001308,2026-03-29,SUBMITTED,ACTIVE,14187100.0,6,1.0,HARD_AMBIGUOUS_CASE,HARD,True
BT-003519,TND-000888,BID-001139,2026-03-29,SUBMITTED,ACTIVE,17082600.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-003520,TND-000889,BID-001742,2026-07-09,SUBMITTED,ACTIVE,243395300.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-003521,TND-000889,BID-000588,2026-07-09,SUBMITTED,ACTIVE,194421200.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-003522,TND-000889,BID-000478,2026-07-09,SUBMITTED,ACTIVE,242061600.0,4,0.667,FULLY_COMPLIANT,MEDIUM,True
BT-003523,TND-000889,BID-001044,2026-07-09,SUBMITTED,ACTIVE,194804700.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-003524,TND-000889,BID-001808,2026-07-09,SUBMITTED,ACTIVE,226568800.0,5,0.833,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-003525,TND-000890,BID-000935,2025-09-18,SUBMITTED,ACTIVE,164458900.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-003526,TND-000890,BID-000912,2025-09-18,SUBMITTED,ACTIVE,141160900.0,7,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-003527,TND-000890,BID-001998,2025-09-18,SUBMITTED,ACTIVE,148680800.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003528,TND-000891,BID-000242,2026-05-21,SUBMITTED,ACTIVE,70257200.0,5,0.833,MINOR_ISSUES,HARD,True
BT-003529,TND-000891,BID-001068,2026-05-21,SUBMITTED,ACTIVE,64476200.0,6,1.0,INCONSISTENT_DOCUMENT,HARD,True
BT-003530,TND-000891,BID-001478,2026-05-21,SUBMITTED,ACTIVE,83343200.0,5,0.833,INSUFFICIENT_EVIDENCE,HARD,True
BT-003531,TND-000892,BID-001865,2026-07-06,SUBMITTED,ACTIVE,216806500.0,5,0.833,HARD_AMBIGUOUS_CASE,HARD,True
BT-003532,TND-000892,BID-001328,2026-07-06,SUBMITTED,ACTIVE,232873600.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-003533,TND-000892,BID-001966,2026-07-06,SUBMITTED,ACTIVE,190537400.0,6,1.0,INCONSISTENT_DOCUMENT,HARD,True
BT-003534,TND-000893,BID-000806,2026-04-15,SUBMITTED,ACTIVE,3259800.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-003535,TND-000893,BID-001414,2026-04-15,SUBMITTED,ACTIVE,4007300.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003536,TND-000893,BID-000842,2026-04-15,SUBMITTED,ACTIVE,3261100.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-003537,TND-000894,BID-000912,2025-01-25,SUBMITTED,ACTIVE,7381100.0,7,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-003538,TND-000894,BID-001886,2025-01-25,SUBMITTED,ACTIVE,7807100.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-003539,TND-000894,BID-000544,2025-01-25,SUBMITTED,ACTIVE,7813700.0,7,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-003540,TND-000894,BID-001814,2025-01-25,SUBMITTED,ACTIVE,7115600.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-003550,TND-000897,BID-001333,2025-10-13,SUBMITTED,ACTIVE,114757000.0,6,0.857,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-003551,TND-000897,BID-001498,2025-10-13,SUBMITTED,ACTIVE,123519500.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-003552,TND-000897,BID-001241,2025-10-13,SUBMITTED,ACTIVE,103249600.0,6,0.857,MINOR_ISSUES,MEDIUM,True
