document_id,bidder_id,tender_id,document_type,document_name,document_status,issue_date,expiry_date,company_name_on_document,document_quality,ocr_required,page_count,source_page,difficulty_level,synthetic_flag
DOC-000191,BID-001010,TND-000009,Supporting Document,Supporting Document — NextEraTechnologies LLP 1010,INCOMPLETE,2025-08-15,,NextEraTechnologies LLP 1010,HIGH,False,5,1,MEDIUM,True
DOC-000192,BID-001010,TND-000009,Financial/Turnover Document,Financial/Turnover Document — NextEraTechnologies LLP 1010,VALID,2026-05-30,,NextEraTechnologies LLP 1010,HIGH,False,3,2,MEDIUM,True
DOC-000193,BID-001010,TND-000009,PAN Document,PAN Document — NextEraTechnologies LLP 1010,INCOMPLETE,2024-08-14,,NextEraTechnologies LLP 1010,HIGH,False,4,3,MEDIUM,True
DOC-000194,BID-001010,TND-000009,Experience Certificate,Experience Certificate — NextEraTechnologies LLP 1010,VALID,2025-03-17,,NextEraTechnologies LLP 1010,MEDIUM,False,5,5,MEDIUM,True
DOC-000195,BID-001984,TND-000009,GST Certificate,GST Certificate — MeridianInfotech Limited 1984,VALID,2024-10-13,2026-11-03,MeridianInfotech Limited 1984,LOW,False,4,2,MEDIUM,True
DOC-000196,BID-001984,TND-000009,Supporting Document,Supporting Document — MeridianInfotech Limited 1984,VALID,2024-05-10,,MeridianInfotech Limited 1984,MEDIUM,False,4,4,MEDIUM,True
DOC-000197,BID-001984,TND-000009,Udyam/MSME Certificate,Udyam/MSME Certificate — MeridianInfotech Limited 1984,INCONSISTENT,2026-07-14,2028-11-22,MeridianInfotech Limited 1984,MEDIUM,False,4,4,MEDIUM,True
DOC-000198,BID-001984,TND-000009,Financial/Turnover Document,Financial/Turnover Document — MeridianInfotech Limited 1984,INCONSISTENT,2025-06-11,,MeridianInfotech Limited 1984,HIGH,False,6,1,MEDIUM,True
DOC-000199,BID-001984,TND-000009,PAN Document,PAN Document — MeridianInfotech Limited 1984,VALID,2026-07-24,,MeridianInfotech Limited 1984,HIGH,False,3,2,MEDIUM,True
DOC-000200,BID-001984,TND-000009,Experience Certificate,Experience Certificate — MeridianInfotech Limited 1984,INCONSISTENT,2026-09-09,,MeridianInfotech Limited 1984,MEDIUM,False,4,3,MEDIUM,True
DOC-000201,BID-001496,TND-000009,GST Certificate,GST Certificate — ApexDigital LLP 1496,VALID,2025-10-21,2026-11-11,ApexDigital LLP 1496,LOW,False,3,3,MEDIUM,True
DOC-000202,BID-001496,TND-000009,Supporting Document,Supporting Document — ApexDigital LLP 1496,VALID,2024-05-27,,ApexDigital LLP 1496,HIGH,False,3,3,MEDIUM,True
DOC-000203,BID-001496,TND-000009,Udyam/MSME Certificate,Udyam/MSME Certificate — ApexDigital LLP 1496,VALID,2025-03-21,2027-08-30,ApexDigital LLP 1496,HIGH,False,4,3,MEDIUM,True
DOC-000204,BID-001496,TND-000009,Financial/Turnover Document,Financial/Turnover Document — ApexDigital LLP 1496,VALID,2025-05-30,,ApexDigital LLP 1496,HIGH,False,4,1,MEDIUM,True
DOC-000205,BID-001496,TND-000009,PAN Document,PAN Document — ApexDigital LLP 1496,VALID,2024-10-04,,ApexDigital LLP 1496,MEDIUM,False,5,2,MEDIUM,True
DOC-000206,BID-001496,TND-000009,Experience Certificate,Experience Certificate — ApexDigital LLP 1496,VALID,2025-04-06,,ApexDigital LLP 1496,MEDIUM,False,6,2,MEDIUM,True
DOC-000207,BID-000138,TND-000010,GST Certificate,GST Certificate — SilverlineServices Pvt Ltd 0138,VALID,2025-06-08,2026-03-28,SilverlineServices Pvt Ltd 0138,POOR,True,6,6,HARD,True
DOC-000208,BID-000138,TND-000010,Udyam/MSME Certificate,Udyam/MSME Certificate — SilverlineServices Pvt Ltd 0138,VALID,2024-06-21,2025-12-06,SilverlineServices Pvt Ltd 0138,MEDIUM,False,4,4,HARD,True
DOC-000209,BID-000138,TND-000010,Experience Certificate,Experience Certificate — SilverlineServices Pvt Ltd 0138,VALID,2023-10-02,,SilverlineServices Pvt Ltd 0138,HIGH,False,3,3,HARD,True
DOC-000210,BID-000612,TND-000010,GST Certificate,GST Certificate — QuantixIndustries Pvt Ltd 0612,VALID,2024-07-19,2025-12-14,QuantixIndustries Pvt Ltd 0612,MEDIUM,False,5,1,HARD,True
DOC-000211,BID-000612,TND-000010,Supporting Document,Supporting Document — QuantixIndustries Pvt Ltd 0612,EXPIRED,2025-06-01,,QuantixIndustries Pvt Ltd 0612,HIGH,True,6,3,HARD,True
DOC-000212,BID-000612,TND-000010,Udyam/MSME Certificate,Udyam/MSME Certificate — QuantixIndustries Pvt Ltd 0612,VALID,2024-12-18,2027-04-03,QuantixIndustries Pvt Ltd 0612,HIGH,False,4,1,HARD,True
DOC-000213,BID-000612,TND-000010,Financial/Turnover Document,Financial/Turnover Document — QuantixIndustries Pvt Ltd 0612,VALID,2025-05-02,,QuantixIndustries Pvt Ltd 0612,HIGH,False,6,5,HARD,True
DOC-000214,BID-000612,TND-000010,PAN Document,PAN Document — QuantixIndustries Pvt Ltd 0612,VALID,2025-07-24,,QuantixIndustries Pvt Ltd 0612,HIGH,False,6,4,HARD,True
DOC-000215,BID-000612,TND-000010,Experience Certificate,Experience Certificate — QuantixIndustries Pvt Ltd 0612,EXPIRED,2024-05-26,,QuantixIndustries Pvt Ltd 0612,MEDIUM,False,4,4,HARD,True
DOC-000216,BID-000113,TND-000010,GST Certificate,GST Certificate — TechspireAutomation LLP 0113,VALID,2024-06-28,2026-11-22,TechspireAutomation LLP 0113,POOR,True,4,2,HARD,True
DOC-000217,BID-000113,TND-000010,Supporting Document,Supporting Document — TechspireAutomation LLP 0113,VALID,2024-05-18,,TechspireAutomation LLP 0113,HIGH,False,4,4,HARD,True
DOC-000218,BID-000113,TND-000010,Udyam/MSME Certificate,Udyam/MSME Certificate — TechspireAutomation LLP 0113,VALID,2025-03-17,2027-03-14,TechspireAutomation LLP 0113,MEDIUM,False,3,3,HARD,True
DOC-000219,BID-000113,TND-000010,Financial/Turnover Document,Financial/Turnover Document — TechspireAutomation LLP 0113,VALID,2024-12-19,,TechspireAutomation LLP 0113,LOW,False,5,3,HARD,True
DOC-000220,BID-000113,TND-000010,PAN Document,PAN Document — TechspireAutomation LLP 0113,VALID,2024-07-06,,TechspireAutomation LLP 0113,HIGH,False,4,3,HARD,True
DOC-000221,BID-000113,TND-000010,Experience Certificate,Experience Certificate — TechspireAutomation LLP 0113,VALID,2025-01-29,,TechspireAutomation LLP 0113,HIGH,True,5,4,HARD,True
DOC-000222,BID-000719,TND-000011,GST Certificate,GST Certificate — PioneerSolutions LLP 0719,VALID,2026-02-05,2028-05-21,PioneerSolutions LLP 0719,LOW,False,3,1,MEDIUM,True
DOC-000223,BID-000719,TND-000011,Supporting Document,Supporting Document — PioneerSolutions LLP 0719,VALID,2024-09-16,,PioneerSolutions LLP 0719,POOR,True,6,2,MEDIUM,True
DOC-000224,BID-000719,TND-000011,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 0719,VALID,2024-11-29,,PioneerSolutions LLP 0719,HIGH,True,6,3,MEDIUM,True
DOC-000225,BID-000719,TND-000011,PAN Document,PAN Document — PioneerSolutions LLP 0719,VALID,2025-05-26,,PioneerSolutions LLP 0719,LOW,False,6,3,MEDIUM,True
DOC-000226,BID-000719,TND-000011,Experience Certificate,Experience Certificate — PioneerSolutions LLP 0719,VALID,2024-01-06,,PioneerSolutions LLP 0719,HIGH,False,5,3,MEDIUM,True
DOC-000227,BID-001643,TND-000011,GST Certificate,GST Certificate — ZenithSolutions LLP 1643,VALID,2024-07-03,2026-11-20,ZenithSolutions LLP 1643,HIGH,False,4,2,MEDIUM,True
DOC-000228,BID-001643,TND-000011,Supporting Document,Supporting Document — ZenithSolutions LLP 1643,VALID,2025-05-28,,ZenithSolutions LLP 1643,HIGH,False,3,1,MEDIUM,True
DOC-000229,BID-001643,TND-000011,Financial/Turnover Document,Financial/Turnover Document — ZenithSolutions LLP 1643,VALID,2026-01-12,,ZenithSolutions LLP 1643,LOW,False,6,5,MEDIUM,True
DOC-000230,BID-001643,TND-000011,PAN Document,PAN Document — ZenithSolutions LLP 1643,VALID,2024-06-08,,ZenithSolutions LLP 1643,HIGH,False,3,2,MEDIUM,True
DOC-000231,BID-001643,TND-000011,Experience Certificate,Experience Certificate — ZenithSolutions LLP 1643,VALID,2024-07-21,,ZenithSolutions LLP 1643,LOW,True,4,1,MEDIUM,True
DOC-000232,BID-001896,TND-000011,GST Certificate,GST Certificate — AsterIndustries Pvt Ltd 1896,VALID,2024-11-02,2026-07-14,AsterIndustries Pvt Ltd 1896,HIGH,False,3,1,MEDIUM,True
DOC-000233,BID-001896,TND-000011,Supporting Document,Supporting Document — AsterIndustries Pvt Ltd 1896,VALID,2025-10-15,,AsterIndustries Pvt Ltd 1896,HIGH,False,4,3,MEDIUM,True
DOC-000234,BID-001896,TND-000011,Udyam/MSME Certificate,Udyam/MSME Certificate — AsterIndustries Pvt Ltd 1896,VALID,2025-04-23,2026-12-02,AsterIndustries Pvt Ltd 1896,HIGH,False,5,1,MEDIUM,True
DOC-000235,BID-001896,TND-000011,Financial/Turnover Document,Financial/Turnover Document — AsterIndustries Pvt Ltd 1896,VALID,2024-07-24,,AsterIndustries Pvt Ltd 1896,HIGH,False,3,2,MEDIUM,True
DOC-000236,BID-001896,TND-000011,PAN Document,PAN Document — AsterIndustries Pvt Ltd 1896,VALID,2023-10-24,,AsterIndustries Pvt Ltd 1896,LOW,False,6,1,MEDIUM,True
DOC-000237,BID-001896,TND-000011,Experience Certificate,Experience Certificate — AsterIndustries Pvt Ltd 1896,VALID,2025-04-20,,AsterIndustries Pvt Ltd 1896,HIGH,False,3,3,MEDIUM,True
DOC-000238,BID-000364,TND-000011,GST Certificate,GST Certificate — OrionInfotech Limited 0364,VALID,2024-12-07,2027-02-23,OrionInfotech Limited 0364,MEDIUM,False,6,5,MEDIUM,True
DOC-000239,BID-000364,TND-000011,Supporting Document,Supporting Document — OrionInfotech Limited 0364,VALID,2024-02-23,,OrionInfotech Limited 0364,HIGH,True,3,2,MEDIUM,True
DOC-000240,BID-000364,TND-000011,Financial/Turnover Document,Financial/Turnover Document — OrionInfotech Limited 0364,VALID,2024-04-25,,OrionInfotech Limited 0364,HIGH,False,5,4,MEDIUM,True
DOC-000241,BID-000364,TND-000011,PAN Document,PAN Document — OrionInfotech Limited 0364,VALID,2024-01-06,,OrionInfotech Limited 0364,HIGH,False,3,3,MEDIUM,True
DOC-000242,BID-000364,TND-000011,Experience Certificate,Experience Certificate — OrionInfotech Limited 0364,VALID,2024-01-28,,OrionInfotech Limited 0364,LOW,False,5,3,MEDIUM,True
DOC-000243,BID-001484,TND-000012,GST Certificate,GST Certificate — EvercrestDigital LLP 1484,VALID,2024-01-13,2025-05-16,EvercrestDigital LLP 1484,POOR,True,6,1,MEDIUM,True
DOC-000244,BID-001484,TND-000012,Udyam/MSME Certificate,Udyam/MSME Certificate — EvercrestDigital LLP 1484,VALID,2024-11-14,2027-03-01,EvercrestDigital LLP 1484,HIGH,False,3,1,MEDIUM,True
DOC-000245,BID-001484,TND-000012,Financial/Turnover Document,Financial/Turnover Document — EvercrestDigital LLP 1484,VALID,2024-08-22,,EvercrestDigital LLP 1484,MEDIUM,False,3,1,MEDIUM,True
DOC-000246,BID-001484,TND-000012,PAN Document,PAN Document — EvercrestDigital LLP 1484,VALID,2024-05-13,,EvercrestDigital LLP 1484,MEDIUM,True,3,3,MEDIUM,True
DOC-000247,BID-001484,TND-000012,Experience Certificate,Experience Certificate — EvercrestDigital LLP 1484,VALID,2024-04-24,,EvercrestDigital LLP 1484,MEDIUM,False,6,1,MEDIUM,True
DOC-000248,BID-000798,TND-000012,GST Certificate,GST Certificate — SolvexServices Pvt Ltd 0798,VALID,2024-09-10,2026-09-25,SolvexServices Pvt Ltd 0798,HIGH,False,3,3,MEDIUM,True
DOC-000249,BID-000798,TND-000012,Supporting Document,Supporting Document — SolvexServices Pvt Ltd 0798,VALID,2024-12-21,,SolvexServices Pvt Ltd 0798,MEDIUM,False,5,4,MEDIUM,True
DOC-000250,BID-000798,TND-000012,Udyam/MSME Certificate,Udyam/MSME Certificate — SolvexServices Pvt Ltd 0798,VALID,2024-02-20,2025-10-25,SolvexServices Pvt Ltd 0798,HIGH,False,4,2,MEDIUM,True
DOC-000251,BID-000798,TND-000012,OEM Authorization,OEM Authorization — SolvexServices Pvt Ltd 0798,VALID,2023-08-30,2025-06-21,SolvexServices Pvt Ltd 0798,HIGH,False,3,3,MEDIUM,True
DOC-000252,BID-000798,TND-000012,Financial/Turnover Document,Financial/Turnover Document — SolvexServices Pvt Ltd 0798,INCOMPLETE,2023-03-05,,SolvexServices Pvt Ltd 0798,HIGH,False,3,1,MEDIUM,True
DOC-000253,BID-000798,TND-000012,PAN Document,PAN Document — SolvexServices Pvt Ltd 0798,VALID,2025-02-08,,SolvexServices Pvt Ltd 0798,HIGH,False,3,3,MEDIUM,True
DOC-000254,BID-000798,TND-000012,Experience Certificate,Experience Certificate — SolvexServices Pvt Ltd 0798,VALID,2023-10-04,,SolvexServices Pvt Ltd 0798,MEDIUM,False,6,4,MEDIUM,True
DOC-000255,BID-001004,TND-000012,GST Certificate,GST Certificate — EvercrestDigital LLP 1004,VALID,2023-02-26,2025-05-16,EvercrestDigital LLP 1004,HIGH,False,5,2,MEDIUM,True
DOC-000256,BID-001004,TND-000012,Supporting Document,Supporting Document — EvercrestDigital LLP 1004,VALID,2023-06-15,,EvercrestDigital LLP 1004,MEDIUM,False,5,5,MEDIUM,True
DOC-000257,BID-001004,TND-000012,Udyam/MSME Certificate,Udyam/MSME Certificate — EvercrestDigital LLP 1004,VALID,2022-12-14,2025-05-16,EvercrestDigital LLP 1004,LOW,False,5,3,MEDIUM,True
DOC-000258,BID-001004,TND-000012,OEM Authorization,OEM Authorization — EvercrestDigital LLP 1004,VALID,2025-02-02,2026-05-03,EvercrestDigital LLP 1004,HIGH,False,5,2,MEDIUM,True
DOC-000259,BID-001004,TND-000012,PAN Document,PAN Document — EvercrestDigital LLP 1004,VALID,2023-12-13,,EvercrestDigital LLP 1004,HIGH,False,5,1,MEDIUM,True
DOC-000260,BID-001004,TND-000012,Experience Certificate,Experience Certificate — EvercrestDigital LLP 1004,VALID,2022-12-10,,EvercrestDigital LLP 1004,HIGH,False,3,2,MEDIUM,True
DOC-000261,BID-000184,TND-000012,GST Certificate,GST Certificate — MeridianInfotech Limited 0184,VALID,2024-08-18,2026-11-30,MeridianInfotech Limited 0184,HIGH,False,4,1,MEDIUM,True
DOC-000262,BID-000184,TND-000012,Financial/Turnover Document,Financial/Turnover Document — MeridianInfotech Limited 0184,VALID,2023-04-18,,MeridianInfotech Limited 0184,MEDIUM,False,3,1,MEDIUM,True
DOC-000263,BID-000184,TND-000012,PAN Document,PAN Document — MeridianInfotech Limited 0184,VALID,2023-01-03,,MeridianInfotech Limited 0184,MEDIUM,False,4,2,MEDIUM,True
DOC-000264,BID-000184,TND-000012,Experience Certificate,Experience Certificate — MeridianInfotech Limited 0184,VALID,2023-08-29,,MeridianInfotech Limited 0184,MEDIUM,False,3,2,MEDIUM,True
DOC-000265,BID-000238,TND-000013,GST Certificate,GST Certificate — InfratekNetworks Limited 0238,VALID,2025-04-08,2026-08-23,InfratekNetworks Limited 0238,MEDIUM,False,4,4,MEDIUM,True
DOC-000266,BID-000238,TND-000013,Supporting Document,Supporting Document — InfratekNetworks Limited 0238,VALID,2024-02-26,,InfratekNetworks Limited 0238,HIGH,False,4,1,MEDIUM,True
DOC-000267,BID-000238,TND-000013,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 0238,VALID,2024-05-16,,InfratekNetworks Limited 0238,LOW,False,6,6,MEDIUM,True
DOC-000268,BID-000238,TND-000013,PAN Document,PAN Document — InfratekNetworks Limited 0238,VALID,2024-08-19,,InfratekNetworks Limited 0238,POOR,True,3,1,MEDIUM,True
DOC-000269,BID-000238,TND-000013,Experience Certificate,Experience Certificate — InfratekNetworks Limited 0238,VALID,2024-10-29,,InfratekNetworks Limited 0238,HIGH,False,3,1,MEDIUM,True
DOC-000270,BID-001896,TND-000013,GST Certificate,GST Certificate — AsterIndustries Pvt Ltd 1896,VALID,2024-08-16,2026-09-28,AsterIndustries Pvt Ltd 1896,HIGH,False,6,6,MEDIUM,True
DOC-000271,BID-001896,TND-000013,Udyam/MSME Certificate,Udyam/MSME Certificate — AsterIndustries Pvt Ltd 1896,VALID,2025-01-16,2026-05-27,AsterIndustries Pvt Ltd 1896,HIGH,False,5,5,MEDIUM,True
DOC-000272,BID-001896,TND-000013,Financial/Turnover Document,Financial/Turnover Document — AsterIndustries Pvt Ltd 1896,VALID,2024-08-31,,AsterIndustries Pvt Ltd 1896,HIGH,False,6,4,MEDIUM,True
DOC-000273,BID-001896,TND-000013,PAN Document,PAN Document — AsterIndustries Pvt Ltd 1896,VALID,2023-07-14,,AsterIndustries Pvt Ltd 1896,POOR,True,5,4,MEDIUM,True
DOC-000274,BID-001896,TND-000013,Experience Certificate,Experience Certificate — AsterIndustries Pvt Ltd 1896,VALID,2025-05-03,,AsterIndustries Pvt Ltd 1896,MEDIUM,False,6,4,MEDIUM,True
DOC-000275,BID-001699,TND-000013,GST Certificate,GST Certificate — PrimeAxisEnterprises Limited 1699,VALID,2024-07-27,2026-06-28,PrimeAxisEnterprises Limited 1699,HIGH,False,5,5,MEDIUM,True
DOC-000276,BID-001699,TND-000013,Supporting Document,Supporting Document — PrimeAxisEnterprises Limited 1699,VALID,2023-06-13,,PrimeAxisEnterprises Limited 1699,HIGH,False,4,4,MEDIUM,True
DOC-000277,BID-001699,TND-000013,Udyam/MSME Certificate,Udyam/MSME Certificate — PrimeAxisEnterprises Limited 1699,VALID,2023-06-17,2025-06-12,PrimeAxisEnterprises Limited 1699,HIGH,False,4,1,MEDIUM,True
DOC-000278,BID-001699,TND-000013,Financial/Turnover Document,Financial/Turnover Document — PrimeAxisEnterprises Limited 1699,VALID,2024-08-25,,PrimeAxisEnterprises Limited 1699,HIGH,False,5,5,MEDIUM,True
DOC-000279,BID-001699,TND-000013,PAN Document,PAN Document — PrimeAxisEnterprises Limited 1699,VALID,2023-12-25,,PrimeAxisEnterprises Limited 1699,MEDIUM,False,5,1,MEDIUM,True
DOC-000280,BID-001699,TND-000013,Experience Certificate,Experience Certificate — PrimeAxisEnterprises Limited 1699,VALID,2023-08-20,,PrimeAxisEnterprises Limited 1699,POOR,True,5,2,MEDIUM,True
DOC-000281,BID-001575,TND-000013,GST Certificate,GST Certificate — CrestSystems Pvt Ltd 1575,VALID,2024-10-25,2026-05-29,CrestSystems Pvt Ltd 1575,HIGH,True,3,1,MEDIUM,True
DOC-000282,BID-001575,TND-000013,Supporting Document,Supporting Document — CrestSystems Pvt Ltd 1575,INCOMPLETE,2023-09-23,,CrestSystems Pvt Ltd 1575,HIGH,False,3,2,MEDIUM,True
DOC-000283,BID-001575,TND-000013,Udyam/MSME Certificate,Udyam/MSME Certificate — CrestSystems Pvt Ltd 1575,INCOMPLETE,2023-05-27,2025-06-12,CrestSystems Pvt Ltd 1575,HIGH,False,5,5,MEDIUM,True
DOC-000284,BID-001575,TND-000013,Financial/Turnover Document,Financial/Turnover Document — CrestSystems Pvt Ltd 1575,INCOMPLETE,2024-12-04,,CrestSystems Pvt Ltd 1575,HIGH,False,5,3,MEDIUM,True
DOC-000285,BID-001575,TND-000013,PAN Document,PAN Document — CrestSystems Pvt Ltd 1575,VALID,2023-12-31,,CrestSystems Pvt Ltd 1575,HIGH,False,4,4,MEDIUM,True
DOC-000286,BID-001575,TND-000013,Experience Certificate,Experience Certificate — CrestSystems Pvt Ltd 1575,VALID,2023-05-03,,CrestSystems Pvt Ltd 1575,HIGH,False,5,2,MEDIUM,True
DOC-000287,BID-001413,TND-000014,GST Certificate,GST Certificate — BluePeakManufacturing Pvt Ltd 1413,VALID,2025-01-27,2026-09-09,BluePeakManufacturing Pvt Ltd 1413,HIGH,False,6,5,MEDIUM,True
DOC-000288,BID-001413,TND-000014,Supporting Document,Supporting Document — BluePeakManufacturing Pvt Ltd 1413,VALID,2024-03-19,,BluePeakManufacturing Pvt Ltd 1413,MEDIUM,True,5,4,MEDIUM,True
DOC-000289,BID-001413,TND-000014,Udyam/MSME Certificate,Udyam/MSME Certificate — BluePeakManufacturing Pvt Ltd 1413,VALID,2025-02-03,2026-11-13,BluePeakManufacturing Pvt Ltd 1413,POOR,True,3,3,MEDIUM,True
DOC-000290,BID-001413,TND-000014,Financial/Turnover Document,Financial/Turnover Document — BluePeakManufacturing Pvt Ltd 1413,VALID,2024-10-07,,BluePeakManufacturing Pvt Ltd 1413,LOW,False,4,1,MEDIUM,True
DOC-000291,BID-001413,TND-000014,PAN Document,PAN Document — BluePeakManufacturing Pvt Ltd 1413,VALID,2024-02-21,,BluePeakManufacturing Pvt Ltd 1413,HIGH,False,5,1,MEDIUM,True
DOC-000292,BID-001413,TND-000014,Experience Certificate,Experience Certificate — BluePeakManufacturing Pvt Ltd 1413,VALID,2025-10-28,,BluePeakManufacturing Pvt Ltd 1413,HIGH,False,5,5,MEDIUM,True
DOC-000293,BID-000173,TND-000014,GST Certificate,GST Certificate — CoreVistaAutomation LLP 0173,INCOMPLETE,2025-02-04,2026-06-03,CoreVistaAutomation LLP 0173,HIGH,True,6,5,MEDIUM,True
DOC-000294,BID-000173,TND-000014,Supporting Document,Supporting Document — CoreVistaAutomation LLP 0173,VALID,2024-04-07,,CoreVistaAutomation LLP 0173,LOW,False,3,2,MEDIUM,True
DOC-000295,BID-000173,TND-000014,Financial/Turnover Document,Financial/Turnover Document — CoreVistaAutomation LLP 0173,VALID,2025-09-07,,CoreVistaAutomation LLP 0173,MEDIUM,False,4,3,MEDIUM,True
DOC-000296,BID-000173,TND-000014,PAN Document,PAN Document — CoreVistaAutomation LLP 0173,INCOMPLETE,2023-11-28,,CoreVistaAutomation LLP 0173,MEDIUM,True,5,3,MEDIUM,True
DOC-000297,BID-000173,TND-000014,Experience Certificate,Experience Certificate — CoreVistaAutomation LLP 0173,VALID,2025-12-26,,CoreVistaAutomation LLP 0173,MEDIUM,False,5,4,MEDIUM,True
DOC-000298,BID-001374,TND-000014,GST Certificate,GST Certificate — SolvexServices Pvt Ltd 1374,VALID,2025-09-16,2026-06-03,SolvexServices Pvt Ltd 1374,HIGH,False,5,2,MEDIUM,True
DOC-000299,BID-001374,TND-000014,Supporting Document,Supporting Document — SolvexServices Pvt Ltd 1374,VALID,2024-09-28,,SolvexServices Pvt Ltd 1374,MEDIUM,False,6,5,MEDIUM,True
DOC-000300,BID-001374,TND-000014,Udyam/MSME Certificate,Udyam/MSME Certificate — SolvexServices Pvt Ltd 1374,VALID,2025-09-18,2026-06-09,SolvexServices Pvt Ltd 1374,MEDIUM,False,3,3,MEDIUM,True
DOC-000301,BID-001374,TND-000014,Financial/Turnover Document,Financial/Turnover Document — SolvexServices Pvt Ltd 1374,VALID,2024-04-15,,SolvexServices Pvt Ltd 1374,LOW,False,3,1,MEDIUM,True
DOC-000302,BID-001374,TND-000014,PAN Document,PAN Document — SolvexServices Pvt Ltd 1374,VALID,2025-03-18,,SolvexServices Pvt Ltd 1374,HIGH,False,3,1,MEDIUM,True
